User-ID,Age,State,Book-Rating,pages,Year-Of-Publication
33322,35.0,florida,7.5,219.0,1988.0
33345,49.0,california,4.666666666666667,295.5,1999.1666666666667
33386,23.0,california,6.0,367.5,1999.0
33388,22.0,illinois,7.625,526.6,1999.2
33432,24.0,missouri,8.0,382.5,1999.0
33455,57.0,california,7.903225806451613,424.0,2001.0
33461,21.0,michigan,5.5,520.5,1999.5
33489,26.0,missouri,8.0,294.0,2002.0
33505,33.0,texas,8.5,292.5,2003.0
33567,16.0,new york,9.0,153.0,1995.0
33575,24.0,washington,7.5,387.5,1998.5
33580,27.0,north carolina,8.091341991341992,294.7894736842105,1996.5263157894738
33609,58.0,oklahoma,7.2,256.0,1993.0
33614,36.0,mississippi,7.584890798424633,423.42857142857144,2001.2857142857142
33654,48.0,kentucky,6.0,273.0,2000.0
33656,53.0,arizona,6.6875,297.25,1998.75
33659,50.0,illinois,9.0,371.0,1995.5
33663,25.0,kentucky,10.0,395.0,2004.0
33680,54.0,tennessee,8.0,301.0,1998.0
33681,47.0,california,7.554411764705883,238.0,1998.0
33685,58.0,connecticut,10.0,275.0,1973.0
33742,19.0,minnesota,8.5,312.0,2004.0
33790,24.0,texas,7.700578990901572,338.0,1991.0
33795,34.0,south carolina,8.0,277.0,2000.0
33796,35.0,indiana,8.0,436.0,2003.0
33809,44.0,wisconsin,10.0,172.0,1995.0
33822,30.0,new mexico,8.217647058823529,328.0,2002.0
33834,53.0,georgia,8.0,235.0,2003.0
33836,42.0,south carolina,7.0,275.0,1999.5
33855,19.0,illinois,9.0,376.0,1996.0
33865,25.0,tennessee,9.0,870.0,1992.0
33921,51.0,california,8.0,315.0,1989.0
33933,35.0,massachusetts,5.0,185.0,1991.0
33974,24.0,missouri,7.586410852847024,290.67164179104475,1993.0746268656717
33980,18.0,california,10.0,407.0,1992.0
33993,18.0,california,8.666666666666666,385.0,1997.0
33999,51.0,pennsylvania,7.960506706408345,333.09090909090907,1998.7272727272727
34054,33.0,ohio,4.0,1084.0,1992.0
34075,25.0,texas,6.666666666666667,344.6666666666667,1996.5
34115,37.0,indiana,6.666666666666667,352.3333333333333,2002.6666666666667
34133,19.0,colorado,7.0,382.0,1988.0
34177,61.0,pennsylvania,9.0,435.0,2001.0
34208,33.0,california,9.0,139.0,1992.0
34227,46.0,california,7.0,163.0,1998.0
34233,25.0,oregon,8.0,467.0,1998.0
34243,27.0,michigan,6.0,140.0,2000.0
34272,56.0,new york,4.0,208.0,1997.0
34296,30.0,oregon,4.0,61.0,1994.0
34367,41.0,florida,10.0,338.0,2003.0
34397,25.0,california,7.5372258771929825,488.8,1992.6
34428,23.0,oregon,3.0,174.0,1995.0
34501,46.0,arkansas,6.9923076923076914,303.0,1999.0
34502,46.0,arkansas,7.0,470.0,1999.0
34539,29.0,illinois,7.8244897959183675,305.6666666666667,1993.3333333333333
34569,15.0,california,1.0,127.0,1997.0
34570,33.0,new jersey,7.666666666666667,298.3333333333333,1999.3333333333333
34581,39.0,minnesota,8.578616352201257,265.3333333333333,2000.0
34652,37.0,georgia,9.0,255.0,2001.0
34657,70.0,michigan,7.5,376.0,2003.0
34688,35.0,wisconsin,6.0,257.0,1992.0
34701,53.0,florida,6.333333333333333,334.6666666666667,1998.0
34725,41.0,illinois,8.25,170.0,2003.75
34735,53.0,illinois,9.0,254.5,1995.5
34736,42.0,wisconsin,6.214285714285714,478.0,1996.0
34740,17.0,ohio,7.25,198.5,1997.0
34752,26.0,virginia,6.0,389.1666666666667,2002.0
34801,47.0,nevada,7.071794871794872,379.2307692307692,1998.6923076923076
34837,50.0,new york,7.9,243.0,2000.0
34839,16.0,california,8.5,192.0,1996.0
34868,38.0,oregon,4.0,218.0,1997.0
34902,32.0,washington,7.0,370.0,2003.0
34936,36.0,hawaii,8.0,207.0,1991.0
34951,60.0,georgia,7.5,372.0,2004.0
34987,37.0,nebraska,7.333333333333333,260.0,1999.6666666666667
34998,31.0,massachusetts,9.0,237.0,1997.0
35001,44.0,california,10.0,319.0,2002.0
35007,49.0,washington,9.75,261.0,2003.5
35030,26.0,massachusetts,7.0,374.2,1993.8
35036,28.0,new york,8.0,393.0,2001.0
35050,33.0,south carolina,7.671661618211449,298.8888888888889,1995.0617283950617
35063,55.0,iowa,5.0,325.0,2001.0
35090,66.0,nebraska,7.5,344.0,2001.0
35093,49.0,wisconsin,7.5,376.0,2003.0
35124,33.0,california,7.0,200.0,1991.0
35144,69.0,texas,6.441358024691358,294.3333333333333,1999.6666666666667
35148,24.0,florida,8.5,322.0,2001.5
35170,20.0,new york,9.0,373.0,2003.0
35182,56.0,north carolina,9.0,277.5,1997.5
35185,56.0,texas,7.95,244.9,1998.0
35222,36.0,georgia,10.0,129.0,1987.0
35240,61.0,maryland,6.0,283.0,2000.5
35270,36.0,connecticut,6.5,429.5,1992.5
35339,16.0,tennessee,5.75,258.5,1997.5
35399,51.0,michigan,5.0,470.0,1999.0
35424,22.0,north carolina,10.0,316.0,2002.5
35445,31.0,indiana,6.048148148148148,221.66666666666666,1993.3333333333333
35466,24.0,michigan,8.0,281.0,1995.0
35467,51.0,pennsylvania,8.5,479.5,1994.0
35510,38.0,south carolina,7.0,303.0,1991.0
35527,36.0,ohio,5.0,250.0,2002.0
35548,42.0,alaska,8.777777777777779,627.0,1991.0
35586,60.0,california,8.0,314.0,2001.0
35599,31.0,pennsylvania,8.162162162162161,174.0,1995.0
35616,57.0,california,10.0,448.0,1990.0
35621,32.0,texas,7.916666666666667,83.0,1992.0
35622,45.0,minnesota,8.0,529.0,1997.0
35665,58.0,california,7.0,271.0,2002.0
35682,25.0,california,9.0,91.0,1997.0
35684,33.0,california,8.0,346.0,1969.0
35693,62.0,oregon,7.0,225.0,1999.5
35704,53.0,missouri,7.628360215053764,334.0416666666667,1996.375
35793,76.0,arizona,7.830532212885154,340.3333333333333,1999.0
35800,16.0,washington,7.0,398.0,2003.0
35836,34.0,new york,5.729810769061017,342.89473684210526,1996.9473684210527
35857,36.0,ohio,7.698734286589241,304.60804020100505,1998.3417085427136
35877,57.0,virginia,4.0,305.0,1992.0
35910,16.0,california,6.666666666666667,324.0,1988.6666666666667
35921,8.0,ohio,7.625,40.125,1993.75
35925,22.0,oregon,7.5,399.0,1999.0
35926,36.0,oregon,8.0,215.0,1996.0
35931,39.0,florida,5.7905982905982905,262.55555555555554,1992.6666666666667
35951,59.0,missouri,6.0,291.0,1983.0
35953,37.0,oregon,8.333333333333334,311.6666666666667,1995.0
35979,35.0,california,7.733333333333334,208.5,1992.5
35996,48.0,indiana,9.0,196.0,1995.0
36043,30.0,new york,8.095238095238095,477.0,2001.7142857142858
36121,24.0,tennessee,10.0,437.0,1997.0
36153,57.0,massachusetts,7.611111111111111,213.0,2002.0
36200,54.0,hawaii,6.5,306.0,1997.5
36231,60.0,california,7.0,256.0,1995.0
36256,39.0,texas,7.900082170915504,289.81481481481484,1995.962962962963
36264,54.0,florida,10.0,256.0,1994.0
36269,21.0,california,9.5,254.0,1995.5
36271,55.0,ohio,10.0,210.0,1999.0
36288,27.0,california,5.3238095238095235,406.3333333333333,1998.3333333333333
36291,54.0,illinois,8.0,189.0,1999.0
36299,50.0,texas,7.24457671957672,304.35714285714283,1997.2619047619048
36304,56.0,new jersey,10.0,546.0,1999.0
36441,20.0,colorado,9.004761904761905,205.0,1995.3333333333333
36458,18.0,california,7.619565217391305,292.0,1982.0
36486,43.0,alaska,8.5,687.0,1989.0
36508,48.0,michigan,8.0,483.0,2000.0
36540,32.0,pennsylvania,7.282051282051282,312.6666666666667,1996.3333333333333
36554,48.0,north carolina,8.197910790413884,348.2368421052632,1989.4473684210527
36562,23.0,new mexico,7.648148148148148,472.0,2003.0
36606,39.0,california,7.588732254479732,310.9447004608295,1996.7142857142858
36609,32.0,louisiana,7.689937331434531,311.2526315789474,2000.6
36613,41.0,tennessee,7.333333333333333,408.6666666666667,1992.6666666666667
36635,30.0,missouri,6.375,342.0,1996.5
36673,48.0,new hampshire,7.219868637110016,323.8,2000.2
36677,28.0,california,7.898076923076923,517.75,1996.5
36693,50.0,washington,4.5,221.5,1999.5
36698,52.0,arizona,7.857142857142857,608.0,2003.0
36704,30.0,florida,6.875,202.0,1992.5
36706,51.0,alaska,7.375,357.5,2003.0
36708,23.0,california,8.0,429.0,2003.0
36732,51.0,wisconsin,8.0,228.0,2001.0
36771,61.0,new mexico,8.5,337.5,2001.0
36777,29.0,pennsylvania,9.0,370.0,1997.0
36779,26.0,texas,10.0,381.0,2003.0
36801,24.0,washington,7.722222222222222,335.0,1998.6666666666667
36807,27.0,wisconsin,7.875,217.5,1996.6666666666667
36811,51.0,north carolina,7.996031746031746,324.42857142857144,1997.142857142857
36817,29.0,massachusetts,7.5,339.75,1999.25
36834,39.0,virginia,5.166666666666667,296.0,1964.0
36836,56.0,north carolina,7.8403917786674935,295.4337748344371,1992.9735099337747
36839,33.0,florida,8.666666666666666,299.0,1994.6666666666667
36849,31.0,indiana,9.0,275.0,1987.5
36879,43.0,massachusetts,7.536458333333333,427.6666666666667,1993.6666666666667
36935,62.0,maryland,9.2,327.8,2001.6
36938,43.0,minnesota,9.666666666666666,257.6666666666667,1999.0
36962,18.0,indiana,7.0,523.0,1996.0
36963,61.0,georgia,10.0,82.0,1993.0
36964,40.0,iowa,7.811507936507937,372.5,1996.0
36985,29.0,massachusetts,8.0,328.0,2002.0
37006,78.0,illinois,6.0,382.0,1988.0
37030,42.0,missouri,8.806122448979592,322.14285714285717,1998.7142857142858
37046,63.0,new jersey,7.0,509.5,1990.5
37053,46.0,arizona,8.0,321.0,2001.0
37083,29.0,new mexico,7.629166666666666,396.3333333333333,2000.0
37085,23.0,california,8.0,195.0,2001.0
37113,51.0,virginia,5.0,195.0,1992.1666666666667
37123,41.0,wisconsin,9.0,369.0,1999.0
37164,30.0,louisiana,7.916666666666667,208.66666666666666,1996.3333333333333
37168,46.0,california,10.0,282.0,1991.0
37178,27.0,wisconsin,10.0,173.0,1991.0
37208,30.0,arizona,7.673913043478261,344.69565217391306,1995.7391304347825
37227,27.0,ohio,9.222222222222221,334.3333333333333,1995.888888888889
37250,43.0,california,9.0,404.0,2001.0
37288,36.0,idaho,7.0,340.0,2003.0
37300,38.0,maryland,7.45,227.0,1991.2
37310,33.0,georgia,7.7625,285.4,1996.9
37314,34.0,illinois,6.0,190.0,1996.0
37332,18.0,virginia,6.349206349206349,263.3333333333333,1995.0
37354,53.0,iowa,8.275862068965518,518.0,2003.0
37400,27.0,oregon,7.25794082125604,421.7,1992.2
37409,40.0,texas,8.0,124.0,1973.0
37424,64.0,arizona,10.0,464.0,2002.0
37437,15.0,california,8.0,134.0,1997.0
37454,24.0,texas,8.882683982683984,275.3333333333333,2001.0
37494,49.0,georgia,10.0,288.0,1998.0
37512,27.0,oklahoma,7.8077922077922075,172.54545454545453,1995.3636363636363
37536,47.0,texas,5.0,318.0,1994.0
37571,28.0,illinois,5.0,149.0,1971.0
37573,33.0,california,7.428571428571429,340.57142857142856,1996.2857142857142
37583,31.0,north carolina,9.233333333333334,692.0,1990.5
37584,44.0,pennsylvania,7.916666666666667,264.6666666666667,2002.6666666666667
37586,41.0,colorado,7.78030303030303,507.5,2001.5
37594,35.0,new mexico,7.0,344.0,2003.3333333333333
37597,25.0,california,8.86111111111111,272.8888888888889,1993.888888888889
37605,30.0,indiana,8.342857142857143,416.2,1999.4
37623,32.0,texas,7.232142857142858,298.0,1996.5
37644,18.0,massachusetts,7.83912037037037,297.30555555555554,1996.8055555555557
37666,23.0,montana,9.0,341.5,1999.0
37689,13.0,california,4.0,162.0,2002.0
37712,23.0,ohio,8.212643194496712,327.3414634146341,1995.3902439024391
37721,44.0,minnesota,9.0,263.0,2002.0
37777,48.0,virginia,7.5,382.5,1995.25
37782,62.0,louisiana,7.0,333.0,2000.0
37791,33.0,indiana,7.0,254.0,1996.0
37794,51.0,louisiana,7.673469387755102,328.0,1990.0
37798,51.0,oregon,7.245614035087719,259.0,1997.3333333333333
37808,43.0,texas,8.0,241.0,2000.0
37874,43.0,virginia,7.25,369.625,1993.625
37881,14.0,california,8.047619047619047,422.0,1995.0
37891,27.0,new york,4.333333333333333,293.3333333333333,1999.6666666666667
37914,42.0,pennsylvania,7.0,567.0,2001.0
37954,38.0,massachusetts,7.0,375.0,2000.0
37957,64.0,florida,7.0,268.4,1995.4
37967,78.0,south carolina,8.333333333333334,300.0,1996.0
37968,50.0,virginia,6.45,383.3636363636364,1992.8181818181818
37979,50.0,ohio,7.928571428571429,342.0,2001.0
37981,50.0,maine,5.0,290.0,2000.0
37989,57.0,california,8.126785714285715,336.125,2001.25
38004,44.0,california,7.0,374.0,2002.0
38005,58.0,california,7.8,239.0,1997.0
38020,18.0,missouri,8.217647058823529,328.0,2002.0
38023,30.0,california,8.176631166116994,309.0,1995.3490566037735
38026,37.0,california,6.0,270.5,2000.5
38027,71.0,california,7.125,280.0,1997.0
38029,44.0,massachusetts,6.0,296.0,2004.0
38034,26.0,florida,7.2,340.2,1999.4
38053,37.0,california,6.0,324.0,1994.0
38071,46.0,texas,5.0,309.0,2002.0
38091,28.0,michigan,4.0,318.0,1998.0
38149,34.0,new york,9.0,53.0,1999.0
38169,24.0,texas,7.333333333333333,209.0,1993.6666666666667
38213,38.0,california,7.75,346.5,2001.5
38229,23.0,california,7.6235200364298725,349.9166666666667,1994.5833333333333
38248,33.0,california,10.0,84.0,1995.0
38255,32.0,california,8.0,378.0,1987.0
38260,42.0,iowa,9.0,279.0,2000.0
38277,45.0,california,9.0,378.0,1998.0
38301,50.0,pennsylvania,8.0,374.0,2003.0
38317,35.0,massachusetts,8.13888888888889,356.0,1997.0
38326,38.0,missouri,10.0,449.0,2000.0
38345,46.0,florida,7.7140522875816995,321.5,2001.25
38365,19.0,north carolina,7.0,422.0,1995.0
38376,28.0,maine,6.75,169.5,1992.0
38402,60.0,pennsylvania,10.0,500.0,1990.0
38449,23.0,maryland,8.5,395.0,1997.0
38473,29.0,new york,5.0,160.0,2000.0
38476,30.0,missouri,5.0,185.0,2003.0
38481,20.0,california,6.0,461.0,1980.0
38482,30.0,illinois,5.777777777777778,221.33333333333334,1993.6666666666667
38544,34.0,delaware,6.325,303.75,1999.25
38557,28.0,minnesota,7.5,271.5,1997.5
38559,28.0,kansas,8.558823529411764,429.0,1992.5
38590,31.0,tennessee,8.553571428571429,445.7142857142857,1999.857142857143
38599,44.0,georgia,8.0,312.0,1999.0
38679,52.0,kansas,6.314285714285715,299.57142857142856,1995.2857142857142
38703,49.0,south carolina,9.5,276.5,1993.0
38726,51.0,new jersey,7.0,321.0,1999.0
38741,20.0,louisiana,7.5,93.5,1998.0
38749,16.0,louisiana,9.0,351.0,1990.0
38755,48.0,michigan,8.045454545454547,330.0,2000.5
38762,29.0,texas,8.875,409.5,2002.0
38763,23.0,ohio,6.593333333333334,409.5,2001.0
38781,31.0,texas,8.491935324854579,356.4428571428571,2000.5857142857142
38789,26.0,new york,8.0,311.0,2002.0
38792,47.0,ohio,10.0,288.0,1992.0
38832,52.0,north carolina,7.0,425.57142857142856,1990.4285714285713
38922,17.0,kansas,10.0,120.0,1997.0
38927,20.0,minnesota,8.0,56.0,1982.0
38933,37.0,california,7.8416267942583735,365.6363636363636,1996.7272727272727
38994,32.0,oregon,8.75,367.5,1997.75
38995,44.0,maryland,8.5,356.0,1999.0
39019,60.0,georgia,7.371243885394829,408.5,2002.5
39046,33.0,colorado,7.8,311.0,2002.0
39077,29.0,missouri,6.283333333333333,323.0,2000.5
39087,57.0,michigan,10.0,463.0,2002.0
39100,26.0,washington,10.0,289.0,2001.0
39103,31.0,wisconsin,10.0,302.0,1997.0
39133,44.0,massachusetts,6.333333333333333,427.3333333333333,1997.3333333333333
39134,70.0,california,7.666666666666667,334.6666666666667,1997.3333333333333
39211,28.0,missouri,7.333333333333333,187.0,1991.0
39225,52.0,washington,7.0,354.0,1988.0
39227,37.0,california,7.857142857142857,321.57142857142856,1997.4285714285713
39234,54.0,missouri,7.0,309.0,1997.0
39241,55.0,new mexico,7.0,352.0,1998.0
39281,45.0,new jersey,8.083564585400701,298.10227272727275,1996.7613636363637
39325,49.0,ohio,9.0,191.0,1995.0
39345,47.0,florida,7.3405327975806705,393.2142857142857,1997.357142857143
39372,68.0,texas,7.294117647058823,313.0,2004.0
39414,42.0,oregon,7.0,425.0,1989.0
39441,26.0,colorado,7.017790149671268,338.94117647058823,1997.1176470588234
39452,31.0,illinois,8.0,521.0,1996.0
39480,20.0,oklahoma,4.0,435.0,1993.0
39484,65.0,utah,5.0,205.0,1994.0
39502,56.0,missouri,7.245052384891094,329.85,2000.8
39523,77.0,texas,9.5,407.5,1995.0
39548,51.0,california,7.0,259.0,1999.0
39563,58.0,illinois,9.0,328.0,2002.0
39564,52.0,delaware,6.0,416.0,1998.0
39583,60.0,minnesota,8.133333333333333,277.0,2000.0
39584,32.0,alabama,8.301337201547286,281.85714285714283,1995.4285714285713
39600,27.0,indiana,10.0,436.0,1999.0
39616,38.0,nevada,7.667033162506069,319.62857142857143,1995.0142857142857
39621,43.0,california,10.0,472.0,2003.0
39628,40.0,michigan,8.0,328.0,2002.0
39635,29.0,illinois,7.0,270.0,2002.0
39639,34.0,california,8.0,305.0,2002.0
39646,35.0,pennsylvania,7.597375227428163,359.79411764705884,1997.6078431372548
39681,35.0,illinois,7.0,352.0,1981.0
39705,25.0,maryland,7.383824216923795,333.1111111111111,2001.6666666666667
39715,37.0,new jersey,8.0,186.0,2003.0
39773,49.0,florida,7.651441801108837,350.6730769230769,1996.4423076923076
39782,57.0,virginia,7.703703703703703,396.0,1999.0
39865,84.0,california,6.0,270.0,2001.0
39930,15.0,washington,9.0,310.0,2001.0
40019,61.0,washington,7.611111111111111,415.0,1999.0
40070,46.0,illinois,7.5,362.0,2000.5
40135,38.0,delaware,9.0,188.0,2004.0
40136,24.0,california,4.75,335.75,2001.25
40137,32.0,district of columbia,9.0,212.5,1995.5
40154,64.0,washington,8.0,302.0,2000.0
40173,42.0,missouri,5.75,509.5,2000.0
40199,39.0,north carolina,7.208888888888889,359.3333333333333,1996.6666666666667
40201,52.0,maryland,9.215909090909092,435.0,2001.0
40222,33.0,california,8.5,252.5,1997.5
40278,45.0,florida,7.666666666666667,415.0,2001.0
40316,59.0,michigan,8.0,277.6666666666667,1996.0
40340,58.0,oklahoma,5.5,183.0,2002.5
40341,24.0,florida,8.0,175.0,2003.0
40345,56.0,arizona,7.660377358490566,94.0,1998.0
40367,34.0,utah,6.0,220.0,1993.5
40415,34.0,california,7.252650512569868,344.22727272727275,1999.0454545454545
40435,24.0,florida,7.336275252525252,377.7,1997.0
40466,34.0,massachusetts,8.666666666666666,308.0,1994.6666666666667
40471,39.0,arkansas,8.0,240.0,2003.0
40511,40.0,wisconsin,7.0,335.5,1997.5
40531,26.0,north carolina,6.0,312.0,2002.0
40592,41.0,illinois,10.0,515.0,1996.0
40602,37.0,california,10.0,253.0,1999.0
40612,25.0,michigan,7.38,268.6,1995.6
40617,42.0,washington,8.0,408.875,1994.0
40644,34.0,south carolina,5.0,719.0,1988.0
40757,68.0,new york,8.0,392.0,1999.0
40764,57.0,texas,8.65,330.5,1996.5
40772,49.0,tennessee,7.034722222222222,322.75,2001.25
40812,58.0,virginia,10.0,274.0,1987.0
40838,54.0,texas,7.337121212121212,354.5,1997.625
40841,38.0,missouri,7.214285714285714,385.0,2002.0
40885,26.0,florida,8.61111111111111,240.0,1990.0
40889,37.0,minnesota,8.005641220496882,319.2739726027397,1998.3150684931506
40893,55.0,california,6.0,352.0,2001.0
40914,28.0,arizona,7.3260644732792075,355.6190476190476,2001.047619047619
40919,60.0,colorado,9.0,212.0,1996.0
40922,53.0,north carolina,6.9259259259259265,358.22222222222223,1999.2222222222222
40928,15.0,california,8.0,84.0,1998.0
40937,42.0,california,7.673469387755102,328.0,1990.0
40943,40.0,oklahoma,7.686445910908454,244.80132450331126,1996.6622516556292
41010,17.0,new hampshire,8.0,294.0,2001.0
41058,25.0,california,10.0,400.0,1999.0
41081,31.0,wisconsin,3.0,169.0,1998.0
41082,31.0,pennsylvania,8.0,328.0,2002.0
41084,36.0,florida,7.615848828669674,312.0571428571429,1996.2857142857142
41086,42.0,california,8.04076735911783,274.0625,1998.3125
41088,39.0,kansas,10.0,401.3333333333333,1993.6666666666667
41111,25.0,new york,10.0,284.0,1994.5
41117,34.0,rhode island,7.9523809523809526,312.0,2002.3333333333333
41123,40.0,texas,7.257142857142857,329.14285714285717,1999.7142857142858
41138,38.0,georgia,6.05,313.5,1999.25
41157,33.0,maryland,6.645161290322581,517.5,2000.25
41177,38.0,texas,7.254464285714286,337.5,1995.4285714285713
41228,41.0,ohio,6.647058823529412,163.0,2003.0
41234,57.0,south carolina,9.0,436.0,1989.0
41243,49.0,new york,5.0,507.0,1980.0
41272,31.0,oregon,9.0,370.0,2003.0
41276,31.0,maryland,10.0,276.0,2003.0
41304,39.0,florida,9.0,220.0,1997.0
41312,40.0,california,5.0,243.0,1999.0
41343,29.0,california,5.0,378.0,2002.0
41364,34.0,arkansas,6.872222222222222,246.4,1995.5333333333333
41423,34.0,maryland,7.0625,318.0,1990.0
41429,43.0,texas,5.0,320.0,2000.0
41432,57.0,missouri,10.0,186.0,2001.0
41488,42.0,washington,10.0,86.0,2002.0
41536,50.0,arizona,7.881188118811881,235.0,2003.0
41558,19.0,arizona,10.0,201.0,1988.0
41580,47.0,michigan,5.0,288.5,1988.5
41581,49.0,alabama,9.0,353.0,2003.0
41586,73.0,california,8.5,246.5,2000.0
41589,51.0,washington,7.444444444444445,326.8888888888889,1992.888888888889
41602,52.0,new york,5.0,324.0,1997.0
41634,63.0,minnesota,8.166666666666666,364.0,1995.3333333333333
41656,28.0,washington,2.0,181.0,1989.0
41658,53.0,illinois,10.0,235.0,2003.0
41676,68.0,washington,7.0,178.0,2003.0
41709,59.0,connecticut,10.0,396.0,2003.0
41718,43.0,california,9.0,228.0,2002.0
41738,16.0,california,8.0,152.0,1993.0
41760,50.0,connecticut,5.833333333333333,315.0,1992.0
41781,54.0,michigan,7.568106584773251,323.22222222222223,1998.611111111111
41840,16.0,nebraska,9.07843137254902,238.0,1998.0
41850,15.0,california,6.75,208.0,1999.0
41870,1.0,georgia,8.0,328.0,2002.0
41892,23.0,massachusetts,7.557823129251701,278.0,1996.6666666666667
41902,74.0,michigan,6.0,256.0,2001.0
41974,22.0,massachusetts,9.0,207.0,1990.0
41985,25.0,massachusetts,8.0,228.5,1991.0
42000,34.0,california,7.961538461538462,310.0,2001.0
42001,27.0,georgia,8.0,465.0,1997.0
42077,56.0,oklahoma,5.0,180.0,2004.0
42093,50.0,new jersey,8.065397197784295,333.25714285714287,1997.5428571428572
42098,49.0,new york,7.0,312.0,1999.0
42099,47.0,missouri,8.625,218.0,1996.0
42105,29.0,michigan,9.0,310.0,2001.0
42113,40.0,illinois,7.875,325.0,2001.75
42123,35.0,wisconsin,7.90625,459.0,2003.0
42162,18.0,maine,8.5,328.5,2000.5
42163,50.0,alabama,8.0,425.0,2000.0
42165,57.0,arizona,6.0,297.0,1990.0
42170,48.0,colorado,6.911764705882353,313.0,2001.0
42179,56.0,arkansas,8.0,313.0,2004.0
42181,53.0,new hampshire,10.0,460.0,1995.0
42183,37.0,michigan,10.0,1153.0,1990.0
42188,32.0,california,3.0,214.0,2004.0
42206,46.0,arizona,8.0,362.3333333333333,2001.0
42274,26.0,south dakota,6.954545454545455,373.5,1999.5
42352,41.0,maryland,6.1,333.6,1999.6
42362,37.0,kentucky,6.833333333333333,189.83333333333334,1990.1666666666667
42372,21.0,georgia,9.0,280.0,2001.0
42378,25.0,washington,8.0,402.0,2001.0
42390,37.0,illinois,7.0,288.0,2004.0
42394,44.0,virginia,8.0,277.0,2001.0
42399,39.0,washington,8.0,264.0,1999.0
42408,20.0,idaho,8.365376344086021,285.6,1992.6
42419,33.0,new york,7.693827160493827,262.22222222222223,1994.4444444444443
42428,37.0,oregon,8.159887798036467,274.0,1987.5
42439,57.0,texas,10.0,587.0,1992.0
42456,37.0,massachusetts,6.944444444444445,305.0,2001.0
42482,27.0,washington,6.482142857142858,353.5,1996.0
42491,43.0,california,7.5,237.66666666666666,1998.3333333333333
42492,30.0,north carolina,8.633333333333333,261.0,1990.6666666666667
42497,53.0,alabama,10.0,223.0,1975.0
42509,31.0,new york,9.0,124.0,1980.0
42518,46.0,texas,9.0,328.0,2002.0
42552,58.0,illinois,10.0,957.0,2003.0
42597,52.0,california,7.5,287.0,2000.0
42601,29.0,florida,7.797306397306397,187.66666666666666,1995.6666666666667
42611,26.0,california,9.0,276.0,1999.0
42615,62.0,missouri,7.903225806451613,304.0,2003.0
42641,36.0,pennsylvania,8.333333333333334,446.0,2001.0
42662,44.0,california,8.217647058823529,328.0,2002.0
42669,33.0,georgia,10.0,269.0,2003.0
42694,38.0,new york,8.222222222222221,463.3333333333333,2000.0
42698,46.0,california,7.25,314.0,1989.0
42711,41.0,kentucky,5.0,261.0,2001.0
42718,50.0,new york,9.242424242424242,173.54545454545453,1993.939393939394
42724,37.0,ohio,10.0,260.0,2000.0
42730,25.0,washington,7.333333333333333,256.6666666666667,2001.3333333333333
42758,20.0,washington,8.625,174.0,2000.0
42780,21.0,maryland,8.5,447.5,1994.0
42795,26.0,missouri,10.0,185.0,1995.0
42796,30.0,south carolina,8.2,585.0,2001.0
42798,15.0,nebraska,8.0,160.0,1993.2
42803,22.0,vermont,7.0,63.0,1977.0
42828,29.0,new york,4.0,375.0,2004.0
42833,21.0,north carolina,5.0,108.0,1998.0
42841,54.0,pennsylvania,6.0,317.0,2002.0
42847,71.0,nevada,7.63,476.0,2002.0
42852,24.0,missouri,6.866666666666667,403.6666666666667,1997.6666666666667
42883,51.0,texas,7.948241758241759,366.5,1995.0
42887,30.0,california,7.51528013582343,333.0,2002.25
42914,26.0,indiana,7.930707588864066,333.1081081081081,1992.4864864864865
42937,35.0,texas,6.0,234.0,1985.0
42939,38.0,pennsylvania,8.0,294.0,2001.0
42944,48.0,wisconsin,7.62,393.5,1996.0
43003,100.0,ohio,9.166666666666668,275.5,1993.5
43004,45.0,california,7.924478031953522,338.25,1996.25
43006,29.0,maine,7.428571428571429,294.14285714285717,1995.7142857142858
43038,55.0,texas,8.217647058823529,328.0,2002.0
43084,33.0,massachusetts,8.0,383.0,2000.0
43093,22.0,pennsylvania,6.333333333333333,288.3333333333333,1986.3333333333333
43109,56.0,california,7.333333333333333,344.0,1999.0
43114,35.0,pennsylvania,9.0,485.0,1987.0
43146,31.0,new york,8.615384615384615,214.0,1996.0
43163,21.0,michigan,7.7333333333333325,271.8,1998.2
43174,38.0,texas,5.0,209.0,1996.0
43206,24.0,missouri,7.0,96.0,1989.0
43293,39.0,louisiana,7.0,264.0,1988.0
43309,42.0,ohio,5.918681318681318,221.92307692307693,1998.3076923076924
43325,42.0,pennsylvania,10.0,176.0,1981.0
43337,41.0,new york,9.5,361.0,1991.0
43359,33.0,virginia,7.241512345679013,426.4166666666667,1993.3333333333333
43370,40.0,new york,10.0,537.0,1994.0
43400,40.0,kansas,7.568181818181818,315.5,1999.0
43404,43.0,indiana,8.476923076923077,278.2,1997.0
43407,40.0,iowa,5.0,270.5,2000.0
43433,27.0,pennsylvania,8.5,284.0,1998.0
43435,36.0,florida,8.0,395.0,1994.0
43436,29.0,california,7.0,198.5,1992.0
43469,55.0,michigan,7.615384615384615,742.0,1998.0
43481,57.0,connecticut,9.0,339.0,1994.0
43486,37.0,california,8.220125786163521,252.33333333333334,1997.0
43500,35.0,washington,9.833333333333334,265.6666666666667,2003.3333333333333
43503,29.0,florida,6.0,223.0,2004.0
43522,28.0,georgia,6.333333333333333,69.0,1992.0
43530,43.0,ohio,8.0,344.0,2000.0
